 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 272 788 12 1 ZTF_r 2197285554515 0 3.6138 257.904 17.5458 26.2668 6.26917e-05 0.0475005 0.132336 9.04629e-05 242 30. 0.147646 0.122956 18.8682 26.2668 2 2459951.7855556 788120245 1 65.2381231985015 128.220588695758 0.56597662247753 0.961882038657746 -118.865377647379 172.521496923455 -0.693629170501787 1.16149767943224 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 273 787 9 0 ZTF_g 2197341463215 4194304 3.5853 120.864 18.6144 26.2619 0.00010214 0.0449022 -0.0534388 0.000190967 128 30. 0.145892 0.117094 18.8522 26.2619 2 2459951.8414699 787120132 1 30.0819731009612 129.425376710821 0.258548297254156 0.9362915365786 12.2459028213748 178.363983231985 0.0691192215942442 1.17819179999932 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 274 788 12 1 ZTF_g 2197342404515 0 3.5753 141.627 19.0007 26.318 6.94396e-05 0.0388325 -0.0396733 0.000126912 139 30. 0.127382 0.108533 18.8194 26.318 2 2459951.8424074 788120145 1 -331.075869464477 127.509497152357 -2.8882833473477 1.08036530501102 -377.598560379532 169.749030557898 -2.23943375204801 1.16515142089692 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 275 1822 2 1 ZTF_g 2197367520515 0 3.2525 570.986 18.662 26.4199 6.0227e-05 0.0423922 -0.113897 0.000113181 162 30. 0.122279 0.102755 18.9955 26.4199 2 2459951.8675231 1822120105 1 36.536156236574 104.643797963065 0.388386533467485 0.942311980155875 97.4751297940045 154.335286457797 0.635834051004427 1.05229521620115 0.568315535857558 18.9919998168945 0.0560000017285347 3.56699991226196 0.300000011920929 2458205.769931 2459624.785046 0
 276 787 9 0 ZTF_g 2197406673215 4194304 3.4619 124.188 17.2076 26.3011 6.94711e-05 0.0373645 -0.0430685 0.000135644 129 30. 0.139428 0.12956 18.9112 26.3011 2 2459951.9066782 787120132 1 28.8600431644489 121.810877095025 0.263551630312355 1.05522331918526 103.021195294068 163.262956429054 0.635263817587171 1.22028238551515 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 277 788 12 1 ZTF_g 2197500204515 0 3.0638 156.44 18.211 26.3738 4.26668e-05 0.0365097 -0.0485012 7.90613e-05 186 30. 0.118082 0.105156 19.0937 26.3738 2 2459952.0002083 788120145 1 -232.843363131805 109.373723064684 -2.36813070523588 1.01953385222848 -282.099513620893 158.899256170487 -1.78729263383706 1.14440209718466 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 278 788 12 1 ZTF_g 2199364224515 0 2.1451 76.3181 21.5712 25.7191 0.000141411 0.0548804 -0.019022 0.000273642 141 30. 0.116711 0.094317 18.5062 25.7191 2 2459953.8642245 788120145 1 141.84078402638 99.8758805845156 1.57977524015976 1.0615890744072 187.605713386012 176.588258768494 1.06954590286295 1.06865299538285 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 279 1822 2 1 ZTF_r 2202499440515 0 2.2705 614.226 9.56494 26.3748 1.3729e-05 0.0247125 0.0913482 1.82104e-05 292 30. 0.102617 0.07727 19.9806 26.3748 2 2459956.9994444 1822120205 1 64.5500699577004 46.1301719016795 1.55656207698295 1.35608042154428 86.7248232385879 83.2457976910453 1.04880873671052 1.03559878319836 0.449660763777972 17.860000038147 0.0520000010728836 4.66300010681152 0.224999994039536 2458439.889294 2458772.004201 0
 280 1822 2 1 ZTF_g 2202532830515 0 2.9848 577.799 10.0462 26.4325 3.997e-05 0.0405612 -0.119333 6.37223e-05 241 30. 0.109848 0.082242 19.7494 26.4325 2 2459957.0328356 1822120105 1 69.4349041562822 49.1014202711764 1.57303572911965 1.08844320778168 29.2860695332425 77.7638583952827 0.379139017853938 1.03789023212306 0.568315535857558 18.9919998168945 0.0560000017285347 3.56699991226196 0.300000011920929 2458205.769931 2459624.785046 0
 281 788 12 1 ZTF_r 2203262994515 0 2.9476 244.371 8.89471 26.2121 2.64035e-05 0.0362886 0.121065 3.73119e-05 325 30. 0.106147 0.093604 19.7021 26.2121 2 2459957.7629977 788120245 1 101.183675423575 53.3567073601018 2.10948397447619 0.986528197633908 95.9702906029627 80.0572654783097 1.20684431893308 1.08859690905014 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 282 788 12 1 ZTF_g 2203358344515 0 1.8969 114.832 10.1863 26.0854 3.03163e-05 0.0376201 -0.0661579 5.01187e-05 279 30. 0.097976 0.082477 19.7862 26.0854 2 2459957.8583449 788120145 1 -7.87821081822133 45.9753981479513 -0.190614924041097 1.17944477802509 -79.4021048720558 83.8813396626741 -0.952975750485451 1.06456921808977 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 283 787 9 0 ZTF_g 2203409033215 4194304 2.3107 239.909 14.3736 26.0133 3.55598e-05 0.0378243 -0.0484969 5.8838e-05 245 30. 0.096647 0.088593 17.6877 26.0133 2 2459957.9090394 787120132 1 -4.10235436386528 36.6047124922917 -0.124666846307123 1.14464829537755 53.25192176734 64.5062527183927 0.83109116194253 1.09130695884132 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 284 787 9 0 ZTF_r 2203423793215 4194304 2.5106 180.425 9.57711 26.1509 3.74761e-05 0.0405773 0.111566 5.06021e-05 304 30. 0.096685 0.102759 19.928 26.1509 2 2459957.9237963 787120232 1 152.740526361115 45.024293653081 3.7736548497271 1.89901774005992 188.090398228083 79.1127817844614 2.3935095393031 1.08134709091995 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 285 787 9 0 ZTF_r 2203427853215 4194304 2.1592 178.733 9.7038 26.1313 2.36158e-05 0.0324522 0.116225 3.18336e-05 306 30. 0.093782 0.093912 19.8817 26.1313 1 2459957.9278588 787120232 1 66.439286316853 48.4792977289473 1.52448599765956 1.48219554536351 15.2575142262139 86.3710463592379 0.177840550854046 1.07853039683438 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 286 787 9 0 ZTF_g 2203447823215 4194304 2.5058 118.069 8.89482 26.1969 3.04658e-05 0.0358905 -0.0449338 4.68612e-05 265 30. 0.102332 0.097771 20.0262 26.1969 1 2459957.9478241 787120132 1 16.0467505798513 48.2728777735878 0.369775994230025 1.15771844232291 52.965050512086 81.5698889254681 0.653694321238383 1.11473186242274 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 287 788 12 1 ZTF_g 2203448784515 0 2.1031 140.118 9.86347 26.2605 3.78782e-05 0.0420369 -0.0318144 6.03283e-05 287 30. 0.099728 0.089199 19.9984 26.2605 1 2459957.9487847 788120145 1 55.5335397484868 46.4169498284063 1.33086363742424 1.03374263290552 62.7088208635674 79.4186589309449 0.794916071737282 1.10003547226474 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 288 788 12 1 ZTF_r 2203472804515 33554432 2.0051 267.657 10.0934 26.5081 0.000356132 0.114568 0.0990472 0.00050557 241 30. 0.095937 0.103443 20.19 26.5081 1 2459957.9728009 788120245 1 -203.019543445814 50.6342066656725 -4.46014150926761 2.01549491966346 -364.086265538442 87.6502372923368 -4.18183017875937 1.0874453589296 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 289 787 9 0 ZTF_g 2203528213215 4194304 2.6229 198.298 20.5433 25.8523 4.90259e-05 0.0401327 -0.0465521 8.83066e-05 196 30. 0.105752 0.097441 17.8313 25.8523 2 2459958.0282176 787120132 1 74.9975535715859 59.5746705455849 1.4003617786315 1.00033637895717 42.437186250918 103.483024146323 0.412850353904697 1.09448009477002 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 290 788 12 1 ZTF_g 2203529154515 0 2.3869 95.0966 11.5412 25.8868 2.64372e-05 0.0324012 -0.0473708 4.99746e-05 225 30. 0.1125 0.090604 19.4171 25.8868 2 2459958.0291551 788120145 1 56.4899120318462 53.7791556151555 1.16845427116683 1.06530542144383 143.582009940018 95.746943479987 1.50969877245383 1.07934261981403 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 291 787 9 0 ZTF_r 2211265723215 4194304 3.595 194.085 7.1753 26.2155 3.09003e-05 0.0367408 0.120363 4.16623e-05 304 30. 0.11478 0.10408 19.8281 26.2155 2 2459965.7657292 787120232 1 174.543325517268 53.4223484234666 3.63441964903508 1.0734148245267 226.311647013504 73.0590796283908 3.11851545537979 1.15134887748781 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 292 787 9 0 ZTF_r 2211395603215 4194304 3.0819 203.16 6.62092 26.2511 2.60445e-05 0.0335592 0.122882 3.49902e-05 301 30. 0.116145 0.113147 20.0089 26.2511 1 2459965.8956019 787120232 1 95.2544221727356 48.3099101040902 2.1933286856613 1.0872765070433 114.844807995437 68.3483168384018 1.69160412037991 1.1812563213925 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 293 787 9 0 ZTF_g 2211406773215 4194304 3.2732 125.024 5.37315 26.2774 4.25062e-05 0.0422848 -0.0444879 6.45827e-05 269 30. 0.132455 0.116059 20.216 26.2774 2 2459965.9067708 787120132 1 34.0012141176901 42.5664043978665 0.888550794511785 1.02988710941224 32.8822887875021 59.0411585807004 0.560689418875776 1.19471809983495 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 294 787 9 0 ZTF_r 2212266573215 4194304 3.8573 196.655 7.56653 26.2302 4.15948e-05 0.0425695 0.122238 5.60461e-05 300 30. 0.137911 0.131595 19.6631 26.2302 2 2459966.7665741 787120232 1 17.730064208679 56.0458831230593 0.351901722534514 1.10130483349561 45.265720840809 72.5129615278512 0.628447481868851 1.16830827457839 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 295 788 12 1 ZTF_r 2212267514515 0 2.9598 271.498 8.79695 26.2833 2.95691e-05 0.0380797 0.125309 4.1493e-05 322 30. 0.117398 0.105641 19.8255 26.2833 2 2459966.7675116 788120245 1 12.8919667656839 49.0841854840855 0.2921678265113 1.14166213108425 -0.257151884541599 74.1698551574493 -0.00349041826668845 1.09540738024862 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 296 787 9 0 ZTF_g 2212322683215 4194304 2.5539 123.038 5.79892 26.2674 2.23937e-05 0.0311733 -0.0678557 3.10774e-05 294 30. 0.110438 0.089019 20.3742 26.2674 2 2459966.8226852 787120132 1 19.8244649358564 33.84419452497 0.651586522956841 1.05596328732435 64.4339103565216 55.2031048041936 1.17507659542084 1.10486300228629 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 297 787 9 0 ZTF_r 2212390463215 4194304 3.0926 203.422 7.09903 26.2619 2.04546e-05 0.02972 0.123128 2.75649e-05 300 30. 0.103838 0.097589 19.9973 26.2619 2 2459966.890463 787120232 1 42.887713552735 45.4959075863724 1.04861329959321 1.19903196413092 53.6357426610896 67.9332435022534 0.794853589937134 1.11451015257555 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 298 787 9 0 ZTF_g 2212403493215 4194304 3.3243 127.49 5.43982 26.298 3.50421e-05 0.0391922 -0.0665237 4.98777e-05 288 30. 0.121521 0.10713 20.3377 26.298 2 2459966.9034954 787120132 1 25.0634843681198 36.1913494647017 0.77035600339996 1.15578374583443 -34.1601184236633 53.3348295606387 -0.644797950418991 1.15702843484827 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 299 788 12 1 ZTF_g 2212403984515 0 2.9833 154.387 6.20432 26.3749 2.59092e-05 0.035434 -0.0605049 3.86336e-05 305 30. 0.111969 0.091055 20.256 26.3749 1 2459966.9039815 788120145 1 25.1037874627734 39.0605379054806 0.714917339936998 0.968800201715553 60.1851694798671 57.9073098873813 1.04633629462151 1.11688024743317 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 300 788 12 1 ZTF_g 2212404934515 0 2.7492 154.024 6.10538 26.3721 2.24902e-05 0.0329915 -0.0703616 3.23118e-05 314 30. 0.098795 0.088879 20.3893 26.3721 2 2459966.9049306 788120145 1 -31.3810165437317 32.5274157770796 -1.07317920289361 1.16774408637069 -18.5582021600149 51.4218622626046 -0.363331701677673 1.10194135392412 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 301 787 9 0 ZTF_g 2213345483215 4194312 5.5878 118.763 5.57617 26.2576 5.88164e-05 0.0413297 -0.0440723 0.000115476 175 30. 0.149625 0.124389 19.6308 26.2576 2 2459967.8454861 787120132 1 53.8405758617372 56.5571898685726 1.05895297472999 0.888583047761342 85.4525529886569 65.8792618217547 1.30584463867098 1.41470011403463 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 302 787 9 0 ZTF_r 2213407973215 4194304 3.3863 203.36 6.45124 26.2633 2.49417e-05 0.0331311 0.122382 3.36549e-05 302 30. 0.122436 0.105136 20.0323 26.2633 2 2459967.9079745 787120232 1 68.325806914252 46.5137430908067 1.63402343411387 1.11452341319218 20.466088599287 66.5563274362065 0.309571301139871 1.11999457068947 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 303 788 12 1 ZTF_r 2214236964515 0 3.2694 267.07 9.14484 26.261 2.69529e-05 0.0366754 0.132755 3.81751e-05 324 30. 0.112933 0.104004 19.7084 26.261 2 2459968.7369676 788120245 1 182.703148934473 48.9055860296588 4.1556825657574 1.18900956001274 222.853266721497 70.5051392409053 3.18209706001891 1.10821052525337 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 304 788 12 1 ZTF_g 2214351004515 0 3.3796 152.964 6.38713 26.3591 3.23891e-05 0.0390176 -0.060516 5.07812e-05 290 30. 0.11159 0.098576 20.1251 26.3591 2 2459968.8510069 788120145 1 48.4424266402254 39.0160781179893 1.38113801528804 1.06853798848311 87.9150744234663 54.657252845007 1.61931277005224 1.12276948432142 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 305 788 12 1 ZTF_r 2214388494515 0 3.2649 280.421 7.80724 26.3266 1.92827e-05 0.0307963 0.137305 2.71702e-05 325 30. 0.105843 0.100366 20.1437 26.3266 2 2459968.8884954 788120245 1 48.867659134646 39.7319027671491 1.36816026434521 1.50438138986546 93.2155852305308 63.0694896997516 1.4879365285332 1.1024496710998 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 306 788 12 1 ZTF_r 2214391564515 0 2.9608 278.86 7.99486 26.3134 1.99966e-05 0.031257 0.130245 2.81386e-05 323 30. 0.110316 0.09679 19.9533 26.3134 1 2459968.8915625 788120245 1 119.127366211923 49.6681316943052 2.66801653745862 1.12998395348343 151.644814991529 74.1866664460354 2.05786509704435 1.11675867983725 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 307 788 12 1 ZTF_g 2214403884515 0 3.018 155.533 6.26333 26.3684 2.03753e-05 0.0313675 -0.0537097 2.99184e-05 309 30. 0.10757 0.095079 20.2597 26.3684 1 2459968.9038889 788120145 1 5.35874197691502 36.2527860243413 0.164428183762147 1.07882274165563 13.1662638014454 53.9237375538685 0.245808987784397 1.11789576027852 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 308 788 12 1 ZTF_g 2214433374515 0 2.9768 154.169 5.88778 26.3775 2.63025e-05 0.0359023 -0.0657814 3.85343e-05 312 30. 0.105667 0.094077 20.3077 26.3775 2 2459968.9333796 788120145 1 41.2017989113402 36.411332485857 1.25873528593942 1.08013844287846 35.5837912978009 54.1198225159968 0.661928449024625 1.11266334043229 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 309 788 12 1 ZTF_g 2215364104515 0 2.3799 153.764 6.06122 26.3677 2.04611e-05 0.032085 -0.0693169 2.91725e-05 327 30. 0.097055 0.08473 20.4632 26.3677 2 2459969.8641088 788120145 1 82.301826168158 31.5973115279889 2.89743792781846 1.19122601321579 75.5395936502127 52.1072874442885 1.45945722545851 1.0841531786103 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 310 787 9 0 ZTF_g 2215365053215 4194304 2.8747 128.441 5.56744 26.2811 3.4566e-05 0.0381312 -0.066595 4.73121e-05 290 30. 0.120605 0.097122 20.3652 26.2811 2 2459969.8650579 787120132 1 26.9593978129269 32.0093223967239 0.936889793197427 1.25456672308124 31.2944506041641 48.8010950762573 0.645584294374461 1.15175940179575 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 311 788 12 1 ZTF_g 2215395264515 0 2.6986 155.003 5.9244 26.3804 2.15002e-05 0.0328166 -0.0719238 3.08492e-05 325 30. 0.103723 0.095763 20.4001 26.3804 2 2459969.8952662 788120145 1 52.0988636010775 30.733971824922 1.88566422950986 1.29268164403813 129.994039646503 48.6945778662535 2.68755912295141 1.09708592921135 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 312 787 9 0 ZTF_g 2215395743215 4194304 2.7589 127.68 5.29909 26.2959 3.75969e-05 0.040012 -0.0691435 5.31381e-05 287 30. 0.123372 0.101112 20.3748 26.2959 2 2459969.8957407 787120132 1 -5.59441190651575 35.5947257557495 -0.174833072313654 1.10443874503035 -22.9860230972479 52.9340382693794 -0.437163610445584 1.15723706697518 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 313 788 12 1 ZTF_r 2216224884515 8 5.6308 247.861 8.37824 26.2726 6.58732e-05 0.0496519 0.128393 9.75443e-05 237 30. 0.145091 0.135322 19.2132 26.2726 2 2459970.7248843 788120245 1 -16.1150458384763 77.4945115863188 -0.231321180957322 1.17562735212221 39.0620832835546 88.2270651416 0.445726814088033 1.42510962039787 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 314 788 12 1 ZTF_g 2216279524515 8 4.8699 142.125 6.2456 26.3371 4.7457e-05 0.0418913 -0.0675218 9.32449e-05 216 30. 0.132261 0.108348 19.7125 26.3371 2 2459970.7795255 788120145 1 -0.868669634826459 57.1600236179437 -0.0169050726746298 0.869739003498048 -1.10663744798481 67.2523327585607 -0.0165658300488536 1.26005437908413 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 315 788 12 1 ZTF_r 2217329244515 0 2.96 274.533 7.28198 26.3051 1.94239e-05 0.0310744 0.135139 2.72882e-05 328 30. 0.100851 0.094072 20.0954 26.3051 2 2459971.8292477 788120245 1 78.3365390872927 42.1766360070848 2.06608052461805 1.18299123883071 129.569343638431 66.1810100952472 1.97098836108523 1.08994200811578 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
